Company,Year,Total no. of sites,ISO 14001 sites,% certified sites,Production,Water intake,Water intake - KPI,Total Electricity,Renewable Electricity Purchased,Non-Renewable Electricity Purchased,Self-generated AND consumed electricity on-site,Purchased Steam,Sold Electricity,Sold Steam,Natural Gas,Coal,Propane,Fuel Oil,Diesel,Petrol,Biomass,Waste tires,LPG,Other,Total energy,Total energy - KPI,Total CO2 - Scope 1,Total CO2 - Scope 2,Total CO2,Total CO2 - KPI,Renewable_Electricity_Share_%,Scope1_Share_%,Scope2_Share_%,Fossil_Energy_Share_%,Water_per_ton,CO2_per_ton,Energy_per_ton,ISO_Certification_%
ThetaDrive NV,2011,30.0,30.0,0.9837,4857398.26011437,30024099.4740628,6.1811072237169,11610359.97449,1293537.24413936,10316822.7303507,64676.8622069682,2127539.48940141,0.0,0.0,36646183.1338387,162856.297794797,212437.131746519,375177.074185946,385232.222655263,77753.0608281786,0.0,0.0,1196462.23345017,4378.51445115526,52798379.1328422,10.8696829671938,2215136.0519538,1289602.84129383,3504738.89324763,0.72152594981271,11.1412,63.204,36.796,73.9805,6.1811,0.7215,10.8697,98.37
ThetaDrive NV,2012,31.0,31.0,0.9053,4982416.36931622,30574316.9895947,6.13644358947679,11592171.3871826,1384248.18236549,10207923.2048172,69212.4091182743,2075317.05581111,0.0,0.0,34279518.9174121,138526.176443398,234552.090697094,390393.176149145,415925.098155646,86074.9865973573,0.0,0.0,1231123.70997422,4414.49494832018,50448017.093371,10.1252110128834,2087426.15544674,1275990.40060214,3363416.55604888,0.67505730287059,11.9412,62.0627,37.9373,72.9078,6.1364,0.6751,10.1252,90.53
ThetaDrive NV,2013,31.0,31.0,0.9464,5436627.76076887,31561106.9222085,5.80527273725745,12103564.2968165,1542143.31506297,10561420.9817536,77107.1657531484,2034312.51595208,0.0,0.0,39835246.5682928,136064.907269896,227212.732443681,336932.823915782,455475.764322745,81631.4394326685,0.0,0.0,1276499.15911969,4400.59455884666,56491340.8021247,10.3908789212627,2399435.04112454,1320177.62271919,3719612.66384373,0.684176446782829,12.7412,64.5077,35.4923,74.9734,5.8053,0.6842,10.3909,94.64
ThetaDrive NV,2014,31.0,31.0,0.873,4858612.34239209,26907574.0653651,5.53811915196293,11690519.3359425,1583040.44934464,10107478.8865979,79152.0224672321,2205088.32480883,0.0,0.0,37470894.5329888,125858.08657099,241655.00413321,351230.67379071,416190.702373052,84304.3152719581,0.0,0.0,1234975.2271383,4453.47180312142,53825169.6748215,11.0783009389716,2262791.72139641,1263434.86082473,3526226.58222115,0.725768251040388,13.5412,64.1703,35.8297,74.1838,5.5381,0.7258,11.0783,87.3
ThetaDrive NV,2015,32.0,32.0,1.0,5117640.82184496,30109436.5184172,5.88346028308458,12304355.870762,1764596.3310553,10539759.5397067,88229.8165527649,2065405.43637317,0.0,0.0,42045856.3461644,99099.5307847712,238244.639146206,321587.888508257,450575.608141781,87043.658334122,0.0,0.0,1264979.0090324,4984.13285818944,58882132.1201054,11.5057179997399,2518854.59539013,1317469.94246334,3836324.53785347,0.749627547419483,14.3412,65.658,34.342,75.5957,5.8835,0.7496,11.5057,100.0
ThetaDrive NV,2016,32.0,32.0,1.0,4991801.96881371,27088073.6123193,5.426512065493,12851084.4716075,1945812.62875231,10905271.8428552,97290.6314376154,2255827.30443753,0.0,0.0,41095043.8518428,96182.9583578329,234226.398867132,294849.596294414,452612.269358279,84200.0999474706,0.0,0.0,1236398.21719302,5083.74667029908,58605508.9145763,11.7403513361937,2461271.48311001,1363158.9803569,3824430.46346691,0.766142264328602,15.1412,64.3565,35.6435,74.2227,5.4265,0.7661,11.7404,100.0
ThetaDrive NV,2017,32.0,32.0,1.0,5499059.26443576,33749952.0272995,6.13740467311776,13213912.9453915,2106460.63652274,11107452.3088687,105323.031826137,2202106.02604562,0.0,0.0,38178684.5025445,73978.4578827358,240102.865276268,265576.983948706,440490.498072664,83929.3812417715,0.0,0.0,1267494.49568712,4903.12114784124,55971179.2772387,10.1783189788884,2294473.93109398,1388431.53860859,3682905.46970257,0.669733729461901,15.9412,62.3006,37.6994,72.4572,6.1374,0.6697,10.1783,100.0
ThetaDrive NV,2018,33.0,33.0,1.0,5839912.58325617,36148610.0491595,6.18992314248034,14097912.1409033,2360164.30415331,11737747.83675,118008.215207665,2186028.65252308,0.0,0.0,40965737.6229394,67581.4773840067,240333.685199642,242751.321258626,454459.234817759,79192.7835899999,0.0,0.0,1247849.95298744,4578.57602379983,59586425.447627,10.203307771844,2448049.19998138,1467218.47959375,3915267.67957513,0.670432583323377,16.7412,62.5257,37.4743,72.6717,6.1899,0.6704,10.2033,100.0
ThetaDrive NV,2019,33.0,33.0,1.0,5637392.39225497,33599680.7610694,5.9601458304075,12830344.1657072,2250600.5507108,10579743.6149964,112530.02753554,2509261.37009028,0.0,0.0,40361784.4636304,52762.407272574,255686.695956984,215224.666339314,501930.947922199,82498.2048901686,0.0,0.0,1364329.24344167,4736.65847420838,58178558.823725,10.3201187314289,2421890.4019314,1322467.95187455,3744358.35380596,0.664200412756474,17.5412,64.6811,35.3189,73.6336,5.9601,0.6642,10.3201,100.0
ThetaDrive NV,2020,33.0,33.0,1.0,5679264.17967034,30700087.7008882,5.40564529658317,14607575.1629998,2679209.38024532,11928365.7827545,133960.469012266,2420216.45139283,0.0,0.0,46790771.6234563,39703.7716840362,251535.458870048,185325.790594253,490885.336913619,87569.2778002826,0.0,0.0,1422611.50563882,4715.30300548415,66300909.6823554,11.6742077115708,2781540.94020187,1491045.72284431,4272586.66304618,0.752313420872453,18.3412,65.102,34.898,74.3174,5.4056,0.7523,11.6742,100.0
ThetaDrive NV,2021,34.0,34.0,1.0,6008683.40471578,37116744.5594582,6.17718426141873,13749891.8705992,2631898.82509126,11117993.045508,131594.941254563,2616396.52398667,0.0,0.0,46009366.1662193,30160.6816769306,257015.613632545,174675.127490553,506552.62889895,78489.5244600759,0.0,0.0,1427621.87500756,4414.32897078295,64854584.3409426,10.7934767024076,2737110.09805961,1389749.1306885,4126859.22874811,0.686815888071127,19.1412,66.3243,33.6757,74.7646,6.1772,0.6868,10.7935,100.0
ThetaDrive NV,2022,34.0,34.0,1.0,6092637.95405362,37163173.4934389,6.09968518951845,13671473.804079,2726260.43078332,10945213.3732957,136313.021539166,2709586.56990864,0.0,0.0,46553111.2395305,15285.3574941218,288049.179186903,152674.791854368,534642.525069507,80396.4881594311,0.0,0.0,1544119.50632897,4930.86625916553,65554270.3278706,10.7595873613753,2775242.70292201,1368151.67166196,4143394.37458397,0.680065745877324,19.9412,66.9799,33.0201,75.0115,6.0997,0.6801,10.7596,100.0
ThetaDrive NV,2023,34.0,34.0,1.0,5904672.77733193,34605251.7260219,5.86065528624578,14438479.5219686,2994718.66344399,11443760.8585246,149735.933172199,2374082.42816214,0.0,0.0,43423559.8034002,3520.73780911498,271605.541530062,132207.803838508,529029.935161818,82725.8336176286,0.0,0.0,1429549.50139431,4823.30605497628,62689584.4129374,10.6169447109081,2589245.90994903,1430470.10731558,4019716.01726461,0.680768633394271,20.7412,64.4137,35.5863,73.1813,5.8607,0.6808,10.6169,100.0
VerdaTyres Corp,2009,53.0,53.0,0.9595,1287667.40731299,10733992.5078151,8.33599767055848,5280887.97979024,561095.142946107,4719792.83684414,28054.7571473054,159571.441116187,0.0,0.0,5551786.00771981,167057.665242952,182524.711515381,403030.434586812,87500.6473025274,18230.9649917761,0.0,0.0,387829.320214949,2289.46244573487,12240708.6349264,9.50611047962254,399706.579217756,589974.104605517,989680.683823273,0.768584091049154,10.625,40.3874,59.6126,55.5544,8.336,0.7686,9.5061,95.95
VerdaTyres Corp,2010,53.0,53.0,0.862,1215645.13986388,9644463.88354261,7.93361776992139,4710754.10689004,538204.365965912,4172549.74092413,26910.2182982956,160876.921796625,0.0,0.0,5766108.87047297,144393.385807513,179792.387651147,345110.514956583,85288.7081675468,18886.483688463,0.0,0.0,438829.610537897,2435.46995175256,11852476.4599205,9.74994763788366,407674.710839207,521568.717615516,929243.428454723,0.764403523678611,11.425,43.8717,56.1283,58.8978,7.9336,0.7644,9.7499,86.2
VerdaTyres Corp,2011,53.0,53.0,0.9594,1220912.53676841,9573912.2563923,7.84160369237683,5055307.26175877,618012.073879846,4437295.18787892,30900.6036939923,184254.041287847,0.0,0.0,5910737.33070644,137720.195576777,193639.960826157,361692.980823474,94760.1245544441,16887.8461422541,0.0,0.0,406256.513568353,2322.99486032753,12363579.2501048,10.126506918202,416039.567785077,554661.898484865,970701.466269942,0.795062248143721,12.225,42.8597,57.1403,57.621,7.8416,0.7951,10.1265,95.94
VerdaTyres Corp,2012,54.0,54.0,0.8816,1270375.09468501,11274943.8315235,8.87528721138789,5595261.08950538,728783.599333658,4866477.49017173,36439.1799666829,169751.938965087,0.0,0.0,6066090.15216947,123274.555326472,205334.681214941,321702.527567948,89417.9489505768,16937.4993315746,0.0,0.0,454001.615628926,2302.80701909742,13044074.8156795,10.2678924281917,423309.835493516,608309.686271466,1031619.52176498,0.812058994293156,13.025,41.0335,58.9665,55.8036,8.8753,0.8121,10.2679,88.16
VerdaTyres Corp,2013,54.0,54.0,0.9847,1368361.80967297,11158380.6729794,8.15455429558221,5157674.93619303,713049.336471057,4444625.59972198,35652.4668235529,193257.58116723,0.0,0.0,6065766.27762599,106780.70313995,182762.830093751,285749.74313159,97012.732715487,18478.1303689174,0.0,0.0,454313.121016137,2226.51051368441,12564022.5659658,9.18179861287452,418199.249794137,555578.199965247,973777.449759384,0.711637406770442,13.825,42.9461,57.0539,57.4107,8.1546,0.7116,9.1818,98.47
VerdaTyres Corp,2014,54.0,54.0,0.9994,1354620.76198052,11279336.9081972,8.32656432321788,5939198.60512406,868608.690208396,5070589.91491566,43430.4345104198,193643.86759403,0.0,0.0,5710027.20261197,106793.764418211,207377.75667947,287426.577890947,93607.1831602381,18051.2981759628,0.0,0.0,441255.95428037,2368.68998503485,12999750.8999203,9.59659800349881,398922.302342316,633823.739364458,1032746.04170677,0.762387577905458,14.625,38.6273,61.3727,52.8234,8.3266,0.7624,9.5966,99.94
VerdaTyres Corp,2015,55.0,55.0,1.0,1401007.02027595,12454601.6636524,8.88974964679282,5985163.22396166,923212.328425547,5061950.89553611,46160.6164212773,180059.35227313,0.0,0.0,6332425.69126214,87309.9526795849,219597.082577658,282497.297843945,96190.1986197199,18045.6144157553,0.0,0.0,489339.250257907,2260.71575750936,13692888.379649,9.77360440131986,435258.125747305,632743.861942014,1068001.98768932,0.762310232734567,15.425,40.7544,59.2456,54.975,8.8897,0.7623,9.7736,100.0
VerdaTyres Corp,2016,55.0,55.0,1.0,1502714.04925414,12532899.7166911,8.34017604541042,6025541.11953624,977644.953853534,5047896.16568271,48882.2476926767,192141.204372493,0.0,0.0,5952513.96925066,78656.737851383,194293.13871392,264639.984508781,107710.222869608,18589.9416565681,0.0,0.0,476274.931774168,2224.36480903108,13312585.6153428,8.85902785160653,410300.02159841,630987.020710338,1041287.04230875,0.692937583717662,16.225,39.4032,60.5968,53.2947,8.3402,0.6929,8.859,100.0
VerdaTyres Corp,2017,55.0,55.0,1.0,1561904.22036519,13870715.63954,8.88064418975502,5500562.5221017,936471.597555527,4564090.92454617,46823.5798777764,194843.189011499,0.0,0.0,6151725.99344926,72736.7084295173,224096.181669167,214997.794275852,103306.955305087,17793.8214466326,0.0,0.0,482999.173688181,2536.31143385523,12965598.6508107,8.30114835580585,418969.885523943,570511.365568271,989481.251092214,0.633509557238318,17.025,42.3424,57.6576,56.0729,8.8806,0.6335,8.3011,100.0
VerdaTyres Corp,2018,56.0,56.0,1.0,1485019.28574157,11740235.6819064,7.90577994146636,6051659.65768308,1078709.24512321,4972950.41255987,53935.4622561605,206683.123133036,0.0,0.0,6422270.33153488,56947.8246720369,236815.884726534,214564.880229867,104829.298155711,17702.7940257968,0.0,0.0,481253.49976745,2288.23652511467,13795015.5304535,9.28945210537431,433407.313161422,621618.801569984,1055026.11473141,0.710446069530039,17.825,41.0802,58.9198,54.6333,7.9058,0.7104,9.2895,100.0
VerdaTyres Corp,2019,56.0,56.0,1.0,1494447.91694523,12560924.9864871,8.40506038655577,5871592.33861749,1093584.95709767,4778007.38151982,54679.2478548837,194311.586828327,0.0,0.0,6410008.64973192,48606.7759675095,214199.034212827,202847.529438544,114255.411007402,16441.0357899391,0.0,0.0,500861.398884922,2458.39053890796,13575582.1510178,9.08401155844051,431316.25929733,597250.922689977,1028567.18198731,0.688258968629554,18.625,41.9337,58.0663,55.3175,8.4051,0.6883,9.084,100.0
VerdaTyres Corp,2020,56.0,56.0,1.0,1493327.58312858,11648515.4834778,7.80037522582531,6695474.63033715,1300596.95501733,5394877.67531982,65029.8477508664,209844.444762516,0.0,0.0,6989378.27343325,38161.7203372543,239624.630253113,162949.554703256,103092.577988739,17458.4047676985,0.0,0.0,526711.243951668,2381.04495013775,14985076.5254848,10.0346880984348,462030.819671618,674359.709414978,1136390.5290866,0.760978730939807,19.425,40.6577,59.3423,53.9187,7.8004,0.761,10.0347,100.0
VerdaTyres Corp,2021,57.0,57.0,1.0,1654041.64584074,14088879.6735614,8.51785062908749,6876437.26170907,1390760.47150083,5485676.79020824,69538.0235750415,197961.296072036,0.0,0.0,7046201.43955426,24738.1574017984,246341.657093729,146264.261598359,106790.920825797,17508.0097418769,0.0,0.0,536891.295023788,2308.85958152707,15201443.1586022,9.19048392573903,463919.159085542,685709.59877603,1149628.75786157,0.695042208128456,20.225,40.3538,59.6462,53.4623,8.5179,0.695,9.1905,100.0
VerdaTyres Corp,2022,57.0,57.0,1.0,1561144.63996563,13814939.9715681,8.84923767977847,6445587.26719589,1355185.69337909,5090401.5738168,67759.2846689547,228089.088230871,0.0,0.0,7354114.23812809,13255.446556856,256304.749060221,140512.784360081,123114.594132987,18857.426306196,0.0,0.0,585058.647888835,2265.87530941806,15167160.1171694,9.71540991711269,484287.913006642,636300.1967271,1120588.10973374,0.717799030945915,21.025,43.2173,56.7827,55.9992,8.8492,0.7178,9.7154,100.0
VerdaTyres Corp,2023,57.0,57.0,1.0,1653121.99693489,13073491.4505716,7.90836458217339,6522569.36278301,1423551.74546902,5099017.61731399,71177.5872734508,204176.815738818,0.0,0.0,7289084.82388119,3420.32456597589,232737.964479708,119489.385450547,115841.827491799,17435.6853137224,0.0,0.0,605909.92118665,2583.41497564514,15113249.5258671,9.14224694480449,477146.299970747,637377.202164249,1114523.502135,0.674193135292783,21.825,42.8117,57.1883,55.4911,7.9084,0.6742,9.1422,100.0
ZetaTrac LLC,2009,45.0,45.0,0.9351,3974798.51172395,30315513.2621791,7.62693081743927,17800908.9139773,1217458.50026747,16583450.4137098,60872.9250133737,1803320.40899834,0.0,0.0,23344260.2747534,1193103.48528296,329053.294854601,594731.918068313,171829.795986414,76345.5081085608,0.0,0.0,1575257.28188566,3564.33387551456,46892375.2157911,11.7974219516986,1596404.88659331,2072931.30171373,3669336.18830704,0.923150237045746,6.8393,43.5066,56.4934,58.1931,7.6269,0.9232,11.7974,93.51
ZetaTrac LLC,2010,45.0,45.0,0.9145,3660300.61470821,28865558.6045584,7.88611691853061,20213963.1054344,1544206.34743337,18669756.7580011,77210.3173716683,1951415.85001637,0.0,0.0,24113095.9359604,1001019.09861256,344177.474428065,559478.041111353,162625.203266156,74611.6584509815,0.0,0.0,1598036.2846276,3225.86531289086,50021648.5172208,13.6659946224686,1619965.58617028,2333719.59475013,3953685.18092042,1.08015313415333,7.6393,40.9736,59.0264,55.6884,7.8861,1.0802,13.666,91.45
ZetaTrac LLC,2011,45.0,45.0,0.8992,3840186.56902792,28901192.1127398,7.52598645749018,20927723.7338783,1766154.49056041,19161569.2433179,88307.7245280207,1899347.24148709,0.0,0.0,23596770.4840625,1030813.24033576,358596.149199987,549568.227916432,189695.676819871,71783.9373608825,0.0,0.0,1815654.74406362,3173.84775118342,50443127.2828756,13.1355928614803,1607987.58714979,2395196.15541474,4003183.74256453,1.04244511838337,8.4393,40.1677,59.8323,54.7469,7.526,1.0424,13.1356,89.92
ZetaTrac LLC,2012,46.0,46.0,0.9882,3776608.6975279,32640304.6738577,8.6427552569117,20861234.3086384,1927433.11946572,18933801.1891727,96371.655973286,2075080.21107652,0.0,0.0,25456306.7162594,904950.042256205,344514.411959861,454978.726633974,179950.93276615,80775.2663858881,0.0,0.0,1790385.96283329,3606.57078983259,52151783.1495996,13.8091571900836,1690655.32866588,2366725.14864659,4057380.47731247,1.07434494867534,9.2393,41.6686,58.3314,56.0201,8.6428,1.0743,13.8092,98.82
ZetaTrac LLC,2013,46.0,46.0,0.8632,4468028.86866453,38513142.555835,8.61971658821137,20224545.9305495,2030403.90408258,18194142.0264669,101520.195204129,2128533.11005027,0.0,0.0,25300127.2034393,821832.408776239,364252.936310442,451860.579123998,184387.437745371,72968.2855978775,0.0,0.0,1801055.71547594,3213.14857603957,51352776.755645,11.4933851738953,1675359.64640176,2274267.75330837,3949627.39971013,0.883975353742655,10.0393,42.4182,57.5818,56.4715,8.6197,0.884,11.4934,86.32
ZetaTrac LLC,2014,46.0,46.0,0.9859,4288801.76984223,34192705.9769082,7.97255452964571,22354796.5706975,2423104.64128584,19931691.9294116,121155.232064292,2255922.51016232,0.0,0.0,27075581.8885177,722677.064136008,362460.589664905,413724.210729077,196927.4324822,80268.4347282922,0.0,0.0,1884658.95025801,3247.73441764745,55350265.3857936,12.905764443347,1768605.78664476,2491461.49117645,4260067.27782121,0.993300111881347,10.8393,41.5159,58.4841,55.5364,7.9726,0.9933,12.9058,98.59
ZetaTrac LLC,2015,47.0,47.0,1.0,4568225.65252469,37284706.2813747,8.16174793396399,22947058.6084317,2670878.20038191,20276180.4080498,133543.910019095,2285316.86605404,0.0,0.0,26133702.1519869,718950.40248677,396784.152934369,414582.644823923,202004.655322356,81551.1038340578,0.0,0.0,1918031.19200549,3233.38450455579,55101215.1623841,12.0618418076462,1719980.82239471,2534522.55100623,4254503.37340094,0.931325135186706,11.6393,40.4273,59.5727,54.2072,8.1617,0.9313,12.0618,100.0
ZetaTrac LLC,2016,47.0,47.0,1.0,4163373.70304042,33697918.8018861,8.09389721063887,21817980.0573094,2714005.1416129,19103974.9156965,135700.257080645,2160962.2789604,0.0,0.0,25010125.4821143,592699.295279621,389096.921337314,373913.351010927,188017.120951583,81149.7719347992,0.0,0.0,1790562.30629498,3624.22775055157,52408130.8129439,12.5878997541516,1633134.25691881,2387996.86446207,4021131.12138088,0.965834779242693,12.4393,40.6138,59.3862,54.2458,8.0939,0.9658,12.5879,100.0
ZetaTrac LLC,2017,47.0,47.0,1.0,4827094.49866565,40160297.8785704,8.31976624648056,23034086.415276,3049553.01512887,19984533.4001471,152477.650756444,2275821.70695522,0.0,0.0,27733669.9876498,534596.139063968,435764.257845123,345029.454622266,216914.621259014,78932.1778991075,0.0,0.0,1905485.99948001,3411.28584071995,56563712.0458912,11.7179624433553,1789533.9333625,2498066.67501839,4287600.60838089,0.888236310593485,13.2393,41.7374,58.2626,55.2542,8.3198,0.8882,11.718,100.0
ZetaTrac LLC,2018,48.0,48.0,1.0,4402140.73239252,33441999.3780158,7.59675835257551,21997368.7105079,3088277.74316009,18909090.9673478,154413.887158005,2486431.49111158,0.0,0.0,27364440.1515075,444220.881338858,418649.101907872,302137.036006288,202460.321493308,76292.6644677297,0.0,0.0,1982954.5984835,3437.10434063161,55278392.0611651,12.557161486094,1758928.51339132,2363636.37091847,4122564.88430979,0.936490933598394,14.0393,42.6659,57.3341,55.7082,7.5968,0.9365,12.5572,100.0
ZetaTrac LLC,2019,48.0,48.0,1.0,4497982.82834631,35998441.4041744,8.00324118120506,23134204.0048364,3432955.15251041,19701248.852326,171647.75762552,2350064.31367857,0.0,0.0,27899662.189817,353691.857219433,446636.794392129,296687.310008629,200328.969620819,72060.4961387566,0.0,0.0,2101542.18605883,3306.36471277418,56858184.4864833,12.6408184860473,1787890.56809746,2462656.10654075,4250546.67463821,0.944989529050943,14.8393,42.0626,57.9374,55.1792,8.0032,0.945,12.6408,100.0
ZetaTrac LLC,2020,48.0,48.0,1.0,5026636.21457935,42093474.4801516,8.37408411574781,26035429.2070916,4071760.25030535,21963668.9567862,203588.012515268,2577858.46696647,0.0,0.0,28434261.0300609,270516.74799796,410439.228996003,254601.803103779,236018.742786412,79507.2619711548,0.0,0.0,2048064.49324293,3476.71684310576,60350173.6990603,12.0060754593737,1804611.26586312,2745458.61959828,4550069.8854614,0.90519180048564,15.6393,39.6612,60.3388,52.5879,8.3741,0.9052,12.0061,100.0
ZetaTrac LLC,2021,49.0,49.0,1.0,5294832.22164996,41937931.4978783,7.92054020642976,24433595.7489095,4016713.39196198,20416882.3569475,200835.669598099,2596015.26552411,0.0,0.0,31278511.8405494,190782.081241487,467324.560520155,240743.49999616,230534.432992356,77385.500517033,0.0,0.0,2174603.56231553,3382.67083244485,61692879.1633982,11.6515267303736,1965654.42919061,2552110.29461844,4517764.72380904,0.853240392648594,16.4393,43.5094,56.4906,56.1868,7.9205,0.8532,11.6515,100.0
ZetaTrac LLC,2022,49.0,49.0,1.0,4931731.82111627,39403736.6618373,7.98983766577122,24105087.4013857,4155549.60110824,19949537.8002775,207777.480055412,2412366.74970032,0.0,0.0,32533261.9196338,104241.866911844,432697.121408034,191132.997530251,212759.582122408,81306.7495708932,0.0,0.0,2027603.47535554,3573.06346119259,62104030.92708,12.5927429105468,2012521.35442861,2493692.22503469,4506213.57946329,0.913718292663232,17.2393,44.661,55.339,57.3016,7.9898,0.9137,12.5927,100.0
ZetaTrac LLC,2023,49.0,49.0,1.0,5413895.8163101,46943633.0993774,8.67095243280324,23969679.5293423,4323963.66093088,19645715.8684114,216198.183046544,2508395.71329527,0.0,0.0,32249534.008802,21845.3744858912,451939.049681438,164515.08473482,244829.845347784,80402.6119652781,0.0,0.0,2315799.18430571,3241.37447087725,62010181.7764313,11.4538927013736,2006388.17167679,2455714.48355142,4462102.65522822,0.824194407617805,18.0393,44.9651,55.0349,57.3004,8.671,0.8242,11.4539,100.0
